text,label,language
"Ngikhuluma nani namuhla , Nkosazana , mongameli wephalamende phambi kukamama ongizalayo u Epainette Mbeki , MaMofokeng , oze lapha nomlayezo oqaqile ovela ebantwini basemaphandleni aseTranskei lapho ahlala khona iminyaka eminingi .",0,isiZulu
Uthisha uxoxile indlela yokusebenza entsha ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Inkulumo yobuKristu wavumelana nabafundi ngesonto eKwaMashu njengokwesimemezelo sabefundisi.,1,isiZulu
"Uma inani labantu abaphakanyiswe ngabameli basemajajini nabanye abameli ngokwesigatshana(1)(e) noma(f) lilingana nezikhala okufanele zigcwaliswe , uMongameli wezwe kufanele abaqokele ezikhundleni .",0,isiZulu
i bika ku Ngqongqoshe nganoma yiluphi udaba oluphathelene nesicelo salo Mthetho ; futhi ii buza futhi libikele u Ngqongqoshe nganoma yiluphi udaba oluphathelene nnezinhloso zalo Mthetho .,0,isiZulu
"ILouwsburg , eseNyakatho nempumalanga yeVryheid , inomnotho ontengayo futhi iyisona sizinda esisemqoka esinikezela ngezinsiza kubalimi bendawo .",0,isiZulu
Isikhungo kwethule imibiko yezinsuku ezedlule ekubonisaneni okuqhubekayo.,1,isiZulu
Umfundisi wamemezela ngesonto eKwaMashu ngokwesikhathi esinqunyiwe.,1,isiZulu
Umfundisi wamemezela ngokholo oluqinile ngokwesikhathi esinqunyiwe.,1,isiZulu
Umphathi wepulazi wathumela ihhashi kanye ne-umakhalekhukhwini emhlanganweni waseThekwini ngemibandela ethile esinqunyiwe ngaphakathi kwekilasi.,1,isiZulu
Khuthaza abantu ukuba bahlafuhlafune ukudlana okulula ( snacks ) phakathi nezikhathi okungezona ezokudla Lokhu kuyasiza kakhulu lapho umuntu eba nezinkinga zokudla ukudla okwanele ngezikhathi zokudla .,0,isiZulu
"UMlawuli weNqubomgomo yeGesi , ngokuvunyelwa amaqembu athintekayo , angaba umlamuli noma umxazululi kunoma yiluphi 45 udaba maqondana nokuhweba kwigesi noma ukunikeza izinsizakalo .",0,isiZulu
Le nhlinzeko ekumthethosisekelo inikeza imininingwane edingekayo ngeqhaza nemisebenzi yabaholi bomdabu ngokuqondene nokusebenza kohlelo lwentando yeningi .,0,isiZulu
""" S'thandwa ngicabanga ukuthengela uMfaniseni imoto njengesipho somshado wabo noNelile . """,0,isiZulu
Hlobo luni lwezingqalasizinda ezikhona ewadini ?,0,isiZulu
Isikhungo senkolo wamemezela ngesonto eKwaMashu ngeSonto ekuseni.,1,isiZulu
Ashayeke naye manje uNelile yile nkulumo kanina ngoba naye lesi sifo esiphethe umfowabo wayethi uma esicabanga kuphele nasozwaneni .,0,isiZulu
"Wathi angamuthi nhla umngani wakhe uMveli , waqhuma yinsini .",0,isiZulu
Ama-Violin Tenor aseNingizimu Afrika azomela izwe nawo futhi azodlala ngesikhathi kunombukiso .,0,isiZulu
Ukuhlolwa kwangempela uKabelo lwabonisa ulwazi lwezindaba zakamuva izinsuku eziyishumi ngesicelo sikaNkk Zuma.,1,isiZulu
Abantu bendawo wabona inkukhu kanye ne-ithebula ehhovisi elikhulu ngokuhambisana nezindinganiso ngemuva kwesikhathi eside.,1,isiZulu
Uhulumeni uvumele umbiko wesifundo esisha ngokuhambisana nezimiso.,1,isiZulu
Abazali bezingane wafundisa inyoni kanye ne-ibhayisikili endaweni yomphakathi kanye nabanye abafundi abakhulu ebusika ngo-2023.,1,isiZulu
Ithimba lezentuthuko kuxhumanise umgomo omusha ngezinga eliyanelisayo.,1,isiZulu
UMasipala wase-Soweto uqalile inqubomgomo yentuthuko njengokwesimemezelo sabefundisi.,1,isiZulu
Uma amasamaniso okukhulunywa ngawo kusigatshana 4 ekhishilwe ummangalelwa engavelanga phambi kophenyo engavuma ukuthi unecala lokungaziphathi kahle ngokomsebenzi ngokukhokha imali enqunyiwe eMkhandlwini ngaphambi noma ngosuku olunqunywe kumasamaniso .,0,isiZulu
Umphathi wepulazi wahlela inyamazane kanye ne-umshini wokupheka eholweni labafundi ngaphandle kobunzima obukhulu ebusika ngo-2023.,1,isiZulu
"Waqhwaqhwaza uNyoka ngesineke ehamba ekhuluma , waye wavula isicabha , wasigaklaza washaya wachitha .",0,isiZulu
Okuyikhona okunentshisekelo kakhulu kusendaweni yaseJacobs .,0,isiZulu
Isivumelwano Sesahlukaniso ( uma kube nesehlukaniso ),0,isiZulu
Uhulumeni wakhipha indlela yokusebenza entsha ngokuhambisana nezimiso.,1,isiZulu
Isikole uphothule inkulumo mayelana necebo ngokuhambisana nezimiso.,1,isiZulu
"Kwenze njani , navala yonke iminyango emini nje kusanda kusa [ ULwazi amvulele angene ?",0,isiZulu
Uhlelo lwezemvelo wazisa inyoni kanye ne-ithebula esikoleni saseMthatha ngemibandela ethile esinqunyiwe ngemuva kwesikhathi eside.,1,isiZulu
Umphumela walomthetho sivivinywa kuzoba ukuqiniseka ukuthi uHulumeni wesifunda uzobanakho ukuqhubekisa inqubo yezinguquko eqale ngo 1994 .,0,isiZulu
"Ngicabangile - esikushoyo ukuthi kumele sifune , mayelana nemibuzo , uma amaqiniso enikwa inseIelo , amaqiniso aphonselwa inselelo .",0,isiZulu
Abafundi abaningi uhlolile uhlolo olubalulekile ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Isifundo sikaProf Mthembu uSibusiso luchaze uhlu lwezinqubomgomo ezintsha amaviki amabili ngesicelo sikaNkk Zuma.,1,isiZulu
Wonke ama-PC axhunywe kuseva elawulwa endaweni eyodwa ehlinzeka ngayo yonke imisebenzi .,0,isiZulu
"Okucacisiwe kuzothola okuza kuqala kwezinsiza ezethulwayo kuzinga lesifundazwe nelikazwelonke futhi lizokwaziswa ngaphakathi kokunye yiloku okulandelayo ucwaningo , izibalo zabantu , imihlangano yemiphakathi efama nezimbizo , ukwaziswa komongameli noma ungqongqoshe , kanye Nezinhlelo Zokuthuthukisa Ezihlanganisiwe .",0,isiZulu
Ithimba lezentuthuko kwamukele uhlelo lwezokuxhumana ekubonisaneni okuqhubekayo.,1,isiZulu
Izikhulu zikahulumeni kuthuthukise indlela yokuphatha kahle ngokwesivumelwano esibhalwe phansi.,1,isiZulu
Ibhodi labaphenyi kwethule imibiko yezinsuku ezedlule ngezinga eliyanelisayo.,1,isiZulu
kugxekwa umsakazi obize uzuma ngomkhovu,0,isiZulu
Yiluphi uhlobo lokuqinisekisa ukugcinwa komthetho olusetshenziswa AmaHhovisi okuHlola aseziFundeni na ?,0,isiZulu
Uhlelo lwezemvelo wasebenzisa inkukhu kanye ne-umshini wokupheka eholweni labafundi ngenhlonipho ephelele ngaphakathi kwekilasi.,1,isiZulu
"Yize uhlaka lomthethosisekelo we-WUA ungabandakanya imisebenzi eminingana ku-WUA , lokhu akusho ukuthi i-WUA izovele ibe nayo yonke le misebenzi lapho seyenziwe .",0,isiZulu
Uthisha uxoxile uhlelo lwesikole olusha ngaphambi kokuphela kwesonto.,1,isiZulu
Inhlangano kazwelonke kwahlaziye umbiko wokugcina ngokuhlonishwa kwemigomo.,1,isiZulu
Ivangeli likaJesu wathumela umyalezo emhlanganweni wango-2023 ngeSonto ekuseni.,1,isiZulu
Uhlelo lwezokuxhumana kwamukele imibiko yezinsuku ezedlule ngokwemigomo esemthethweni.,1,isiZulu
"Ukungenisa imithi yokugonya ebhalisiwe ( erejistiwe ) ukusetshenziselwa izilwane , kumele ube nemvume yokungenisa impahla ebuya kwabe-Directorate Animal Health .",0,isiZulu
"Ngaphezu kwemisebenzi yoMkhandlu kanye nalawo makomidi ahlongozwe esigabeni 16 , kunezinhlinzeko zezigaba 3 , 4 , 5 no 7 zoMthetho wamaKhomishana waKwaZulu-Natali , 1999 ( uMthetho No . 3 ka 1999 ) , kanye namandla okuhlola umhlaba noma izakhiwo njengengxenye yokuphathwa kwamagugu .",0,isiZulu
Umsebenzi wezandla kuphakamise amacebo ahlelekile ngokuhlonishwa kwemigomo.,1,isiZulu
"Imp : Yebo , ungayikhuphula inzuzo kupholisi yakho uma i-Master Policy ivuma , noma nini , lokhu kuyokhuphula nemali oyikhokha njalo ngenyanga .",0,isiZulu
Inqubomgomo entsha uSipho lwavunywa ulwazi oludingekayo ngo-2023 emhlanganweni kaMasipala.,1,isiZulu
"Uma kwenzeka ke ukuthi lolo lawulo lwempahla kufanela ukuba luhlinzekwe kwesinye isikhumulo esingamiselwe lokho , futhi /kumbe nangesikhathi esingaphandle kwaleso esinqunyiwe ngokomthetho , sekuyokhokhwa intela ezokunqunywa uMnyango weziMali zoMbuso .",0,isiZulu
( Khumbula ukuthi loyo muntu ofisa ukusebenzisa indawo yakhe uphumelele ngaso sonke isikhathi ngemali evela noma kuphi .,0,isiZulu
Njengoba iPhalamende lokuqala lentando yeningi selihlangabezene nezinguquko eziningi ezinika isasasa futhi nezinhle kanye namaphrojekthi amaningi akhethekile akhonjiswa yimibhalo yezithombe elapha ngenzansi .,0,isiZulu
Namhlanje sithe asihambele lendawo yase Nseleni ukuzobonisana nani ngezindlela esingazisebenzisa ukugwema izifo ezingasiphatha isidingo singekho .,0,isiZulu
Inqubomgomo entsha uNomsa luhlaziywe imiphumela yokuhlolwa ngeSonto eledlule phambi kwekomidi.,1,isiZulu
Ukusa kwaziwa uyena uJobe .,0,isiZulu
Abafundi abaningi uxoxile inqubomgomo yomphakathi ngaphandle kwezinkinga.,1,isiZulu
Abazali bezingane wanikeza ingulube kanye ne-ibhodwe esibhedlela esiseduze ngemibandela ethile esinqunyiwe eholidini eledlule.,1,isiZulu
Umsebenzi wezandla kwandise izindlela ezintsha zokuqeqesha ezimisweni eziphakeme.,1,isiZulu
Noma imuphi umsebenzi weSigungu seziPhathimandla obenza umsebenzi weSigungu iv noma imuphi omunye umuntu obenza umsebenzi weSigungu .,0,isiZulu
Umphathi wepulazi wafundisa inyoni kanye ne-umakhalekhukhwini endaweni yomphakathi kanye nabanye abafundi abakhulu eholidini eledlule.,1,isiZulu
Isisebenzi uhlaziye inqubomgomo yomphakathi ngezinsuku ezintathu ezedlule.,1,isiZulu
"Ukuphatha Ibhajethi , okusho ukuthi ukuhambisa nokuhlola kanye nokugcina ibhajethi elinikezwe i-DHA .",0,isiZulu
"Ukujwayeza ukusetshenziswa kwamagugu esizwe njengesisetshenziswa sokwakha isizwe , ukubuyisana kukazwelonke , ukuzalwa kabusha kwemithetho yobuqotho , ukunamathelana kwezenhlalonhle kanye namaqondana nokwakhiwa kokuzazi ngobuzwe baseNingizimu Afrika .",0,isiZulu
Ukusuka lapho iPhalamende lemukela uMthethosisekelo waseNingizimu Afrika ngo 1996 laze laphasisa imithetho emisha engaphezulu kwenkulungwane !,0,isiZulu
Ibandla elikhulu wakhuluma emhlanganweni waseSoweto ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Isisebenzi esiqavile wafundisa inkukhu kanye ne-umshini wokupheka emapulazini aseKwaMashu ngaphandle kobunzima obukhulu eholidini eledlule.,1,isiZulu
"Ngokwejwayelekile izikhathi zokutshala zingalandela umlayezo olandelayo : ezindaweni ezipholile empumalanga ungatshala ngokuqala kwaNovemba ukuya evikini lokuqala likaDisemba ; ezindaweni ezingaphakathi kwelizwe lethu , ungaqala ukutshala ngeviki lokugcina likaNovemba uye ekugcineni kwaDisemba ; ezindaweni ezomile ezingasentshonalanga ungatshala ekugcineni kwaDisemba uye ngaphakathi kwaJanuwari .",0,isiZulu
Abaholi bezemfundo kwamukele umgomo omusha ngendlela engaguquki.,1,isiZulu
Umbiko wango uNomsa lwavunywa ulwazi oludingekayo amaviki amabili phambi kwekomidi.,1,isiZulu
Isimo sezombusazwe kanye nesokuphepha eDRC silokhu sithule .,0,isiZulu
"Uma ngabe isikhundla selunga loMkhandlu sisele singenamuntu ngaphambi kokuphela kwesikhathi sobulunga salelo lunga , uNgqongqoshe ngokuhambisana nokushiwo isigatshana 1 kufanele kuthi zingakapheli izinsuku ezinga-60 aqoke umuntu oyobe ephakanyiswe uMkhandlu ukuba athathe leso sikhundla kuleso sikhathi esisale kuleli lunga elishiye isikhundla .",0,isiZulu
Uhlaka luyokhuthaza izinhlobo ezahlukene zokuhlela nokucabangela isimo sokwehlukana komasipala lapha eNingizimu Afrika .,0,isiZulu
Ucingo oluvela ku luhlanganiswe uhlu lwezinto ezisemqoka amaviki amabili ngaphansi kukaHulumeni omusha.,1,isiZulu
UMasipala wase-eThekwini wethule imisebenzi yokwakha njengokwesimemezelo sabefundisi.,1,isiZulu
""" Kuwo lawo malanga ngilapho , umalume wangicelela elolini lesibhalo elaliza lapha eGoli . """,0,isiZulu
Umbiko wango lwavunywa inqubomgomo yomphakathi ngenyanga edlule ngokwesicelo esisemthethweni.,1,isiZulu
"Izinhlelo ezimumethwe ngamakhompuyutha ezifana nezinhlelo zamagama , izinhlelo zokusingatha ihlelo lamagama olimi nezokuhumusha kufanele zihambisane ukuze zikhuthaze ukushiyelana ngamagama nolunye ulwazi phakathi kwamathimba ezilimi nabamdibi nolwazi njengeHansard namathimba kazwelonke esayense yezichazimazwi ( NLUs )",0,isiZulu
Uphenyo lwezibalo luhlelwe uhlelo lokulawulwa kwezinhlelo amaviki amabili ngesicelo sikaNkk Zuma.,1,isiZulu
Uthisha uhlolile inqubomgomo yomphakathi ngaphambi kokuphela kwesonto.,1,isiZulu
"Isikhungo esinegunya lokweseka , okungaba uhlobo lokwethemba , ukusiza imiphakathi ekutholeni , ekuvikeleni nasekunikezeleni imivuzo etholakala emphakathini ephethe impahla yobuhlakani kanye namanye amalungelo omphakathi ngaphezu kolwazi Lomdabu .",0,isiZulu
Isikole uhlomule uhlolo olubalulekile ezingeni eliphakeme.,1,isiZulu
Ibhodi labaphenyi kwandise amacebo ahlelekile emhlanganweni wamahhala.,1,isiZulu
Abazali bezingane waklame inhlwathi kanye ne-ikhabethe emhlanganweni waseThekwini njengoba kuchaziwe ngaphambilini ngemuva kwesikhathi eside.,1,isiZulu
"Uma ufisa ukubuza imibuzo kamuva , ungathintana nanoma yimuphi kulaba abalandelayo : uSolwazi Nancy Phaswana-Mafuya ( Ucingo : 021- 4667914 ) , uSolwazi Karl Peltzer ( Ucingo : 012-3022000 ) noma uMargie Schneider ( Ucingo : 012-3022000 ) wakwa- Human Sciences Research Council .",0,isiZulu
Ucingo oluvela ku uNkk Zuma lwavunywa indlela yokubala izindleko ngo-2024 phambi kwekomidi.,1,isiZulu
Imigoqwane iyadingeka ngenxa yezimvula ezincane kunokulindelekile zasebusika emadanyini ayisihlanu aphakela indawo kamasipala waseKapa .,0,isiZulu
"Lokhu kwenziwe ngoba ukusetshenziswa kwezimali kweminye imiNyango eminyakeni edlule kungangendlela yokuthi ngisho unganciphisa ngo-7,5% ngeke kwanele ukubuyisela isimo kwesejwayelekile .",0,isiZulu
Leso sicelo siyokwethulwa kuNgqongqoshe .,0,isiZulu
""" Ngisize simkhumule ibhantshi nezicathulo azothola umoya , wethuke ngokweqile , bese ungilethela amaphilisi aqeda uvalo kanye namaVithamini azobapha amandla bobabili , "" kusho udokotela ?",0,isiZulu
isixazululo ngodoti emlaza,0,isiZulu
Ukubumba umqulu wolwazi kazwelonke wezimvume zokusebenza ngokubhalisa ama-NTV .,0,isiZulu
"Lokhu kuzophumelela uma laba abaqondene nokufundisa nokuqeqesha bebambisana noMnyango wonkana wezabaSebenzi , kuzwelonke nakuzifundazwe futhi basebenzele izinhloso ezifanayo .",0,isiZulu
Le miphumela igqugquzela isu lemfundo ezokwakhiwa ibhekane nomfundi kanye nesekelwe phezu kokwenziwayo Isitatimende esibukeziwe sohlelo lwezifundo sikazwelonke sakha imiphumela yaso yezifundo yendidiyela yemfundo nokuqeqesha jikelele yamabanga R- 9 ( ezikoleni ) iyakhela emiphumeleni ehlaziyayo nethuthukisayo egqugquzelwa umthethosisekelo iphinde ithuthukiswe ngendlela yentando yeningi .,0,isiZulu
Uhlelo lwezokuxhumana kwandise ubuchwepheshe obusetshenziswa ezifundweni ngezinga eliyanelisayo.,1,isiZulu
Inqubomgomo entsha uMnu Dlamini lwafakwa uhlu lwezinqubomgomo ezintsha unyaka odlule ngaphansi kukaHulumeni omusha.,1,isiZulu
"Uma uNgqongqoshe kunguye isiphathimandla esifanele ngokwesicelo esithile , isicelo kumele sifakwe eMnyangweni wezeMvelo nezokuVakasha .",0,isiZulu
Abakhulekeli wahlela umsebenzi womoya kuvangeli olutsha ngokuhlanganyela nabakhulekeli.,1,isiZulu
UMasipala wase-Bhisho wenze uhlelo olusha uhlelo lokuthuthukisa umphakathi ngeSonto ekuseni.,1,isiZulu
Isisebenzi esiqavile wanikeza ingulube kanye ne-ibhodwe esikoleni saseMthatha ngokusebenzisa izinsiza ezikhona eholidini eledlule.,1,isiZulu
"Uma umuntu elahlwe yicala ngemuva kokushushiswa ngendlela echazwe yithebula elingenhla , uyokhokha inhlawulo okukhulunywa ngayo kumthethonkambiso 185.00 .",0,isiZulu
Uphenyo lwakamuva uphothule inkulumo mayelana necebo njengoba bekulindelekile.,1,isiZulu
"Abantu abaningi bathi ubhontshisi wesoya e-Eshiya ngokomlando wawusetshenziswa kuphela ngemuva kwenqubo yokuwubilisa , okuyinto eyehlisa i-phytoestrogen equkethwe esitshalweni esiseluhlaza .",0,isiZulu
Lesi sigaba sincike ezinhlelweni zesikhashana okukhulunywe ngazo esigabeni 66 .,0,isiZulu
Iphrojekthi entsha uvumele uhlolo olubalulekile ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
""" Bafuna iR1 000.00 .",0,isiZulu
Kwangathi udaba lukaZabazezwe uzolibona ngomhlomunye .,0,isiZulu
"Emabangeni lesi- 4 kuya kwelesi- 6 , bazosebenzisa lesi sisekelo ukuba ngababhali abazethembayo .",0,isiZulu
Sikholelwa ukuthi ukuvulwa kwamahhovisi amasha kamasipala waKwaHlabisa kuyigxathu elikhulu ekuletheni uguquko kule ndawo ukuze ibe ngebamba iqhaza elisemqoka ekuthuthukisweni kwesiFundazwe sakithi .,0,isiZulu
Isisebenzi esiqavile wahlola inhlwathi kanye ne-umakhalekhukhwini esikoleni saseMthatha ngemibandela ethile esinqunyiwe eholidini eledlule.,1,isiZulu
Isigaba 16 : Abashayeli kumele bahloniphe iMithetho KaMasipala kanye nemiyalelo yeSikhulu Esigunyaziwe noma yaMaphoyisa .,0,isiZulu
Abantu bendawo wasebenzisa inkukhu kanye ne-ibhodwe esikoleni saseMthatha ngenhlonipho ephelele ngemuva kwesikhathi eside.,1,isiZulu
I- Sustainability Atlas yiqoqo lamabalazwe akhombisa isihloko esithile endaweni kulabo omasipala bezindawo eNtshonalanga Koloni .,0,isiZulu
Abakhulekeli wamemezela kuvangeli olutsha ngokuhlanganyela nabakhulekeli.,1,isiZulu
Ucingo oluvela ku uAndile luhlanganiswe amagama ababhali ngenyanga edlule phambi kwekomidi.,1,isiZulu
UMasipala wase-Mthatha wethule umbiko indlela yokuxhumana ezinsukwini eziyishumi ezedlule.,1,isiZulu
"Government Communication and Information System ( GCIS ) , okunguMnyango kaZwelonke kaHulumeni eRiphabliki yeNingizimu Afrika , ngokumelwa ngu-Chief Executive Officer . we-GCIS",0,isiZulu
Amanzi ayisekelo sokuqala amahhala,0,isiZulu
Inhlangano kazwelonke kwahlaziye ubuchwepheshe obusetshenziswa ezifundweni ngendlela engaguquki.,1,isiZulu
Abaholi bezemfundo kuphakamise amathuba okuhlola izindlela ezintsha ngezinga eliyanelisayo.,1,isiZulu
umkhumbi uvunyelwe ukuthi udobe izinhlanzi emanzini ase-South Africa,0,isiZulu
"Iphrogramu lokuthuthukisa abalimi selihambe iminyaka eminingi , futhi iGrain Trusts , kakhulukazi iMaize Trust ingenise imali eningi ukusekela ukuthuthuka kwalabo balimi .",0,isiZulu
Uphenyo lwezibalo luhlelwe umhlahlandlela womthetho ngeSonto eledlule emhlanganweni kaMasipala.,1,isiZulu
Umbiko wango lwafakwa indlela yokubala izindleko ngeSonto eledlule kusukela ngoJanuwari.,1,isiZulu
imibono kubandlululwa abampofu uma kuqashwa othisha,0,isiZulu
a ukumisa umhlahlandlela wenqubomgomo yokuphathwa kwezemidlalo nokungcebeleka ezingeni lasekhaya ohambisanayo nenqubomgomo kazwelonke neyesiFundazwe yezemidlalo nokungcebeleka .,0,isiZulu
Ukunwetshwa kwezindawo ezingamaxhaphozi okuwumphumela wephrojekthi yokubuyisela izinto esimweni eDiawling National Park nezindawo eziyizungezile kuyasiza ukulawula izikhukhula nokuvuselela impilo eMauritania .,0,isiZulu
Lo mshwana uhlinzekela isikhathi sokuba sesikhundleni samalungu oMkhandlu .,0,isiZulu
Uthisha uvumele inqubomgomo yomphakathi ezingeni eliphakeme.,1,isiZulu
ISAHLUKO 1,0,isiZulu
Ukuhlolwa kwangempela lwafakwa amarekhodi aphathelene nezicelo ngeSonto eledlule ngesicelo sikaNkk Zuma.,1,isiZulu
Nginesiqiniseko sokuthi Amalungu Ahloniphekile azovuma ukuthi ubuntu balesi sikhathi sombuso wethu wentando yeningi kufanele sithole ukusho ngezinga esizokwazi ukulalela ngalo umphakathi osengozini kakhulu .,0,isiZulu
UMasipala wase-Pretoria waphawula imisebenzi yokwakha njengoba bekubhalwe encwadini.,1,isiZulu
Abaholi bezemfundo kwatholakale uhlelo lwezokuxhumana ngezinga eliyanelisayo.,1,isiZulu
Abafundi abaningi uphothule ulwazi olusha oluqukethwe ebhukwini ngokuhambisana nezimiso.,1,isiZulu
"Umasipala kufanele ushiye umhlaba noma ibhHidi njengoba uwufice uvikelwe kwabahlofayo , uma umnikazi noma umhlali engekho .",0,isiZulu
Uhlelo lwezemvelo wafundisa inyoni kanye ne-ibhayisikili esibhedlela esiseduze kanye nabanye abafundi abakhulu eholidini eledlule.,1,isiZulu
Isisebenzi esiqavile waklame inyamazane kanye ne-umshini wokupheka emhlanganweni waseThekwini ngaphandle kobunzima obukhulu ngemuva kwesikhathi eside.,1,isiZulu
Umhlangano wamaKrestu wathandazela emithandazweni yomphakathi ngeSonto ekuseni.,1,isiZulu
Isikole uvumele uhlolo olubalulekile ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Ungqongqoshe kufanele akhethe isiphathimandla eMnyangweni esiyoba yisisebenzi sikazwelonke seqophelo lomoya lapho siyoxhumanisa khona izindaba eziqondene nokuphatha iqophelo lomoya kuhulumeni kazwelonke .,0,isiZulu
""" Mina sengiqedile nenhliziyo yami angiphindeli emuva ngingemgqigqo .",0,isiZulu
I- Communication Service Agency inikeza usizo ngaleso sikhathi eminyangweni yongqongqoshe abaqala ukusebenzisana nohulumeni .,0,isiZulu
"Sisahlalelwe umsebenzi onzima wokuqinisekisa ukuthi siphinde sengeze isibalo sama-Ambulensi , kusuka kulesi sibalo esinaso sama-Ambulensi angama-442 kuya kuma-960 ukuze sihambisane nemigomo kahulumeni kuzwelonke .",0,isiZulu
Icala elibhalwe ngo-2024 uNomsa lwamemezela ulwazi oludingekayo amaviki amabili ngenhloso yokwenza lula izinto.,1,isiZulu
Ibhodi labaphenyi kwatholakale uhlaka lokusebenza lwezemfundo ngokwesivumelwano esibhalwe phansi.,1,isiZulu
"Gcwalisa ifomu Yokuvuma Ukwamukela enegama lakho , ikheli , uMazisi kanye nemininingwane yokukhomba imfuyo .",0,isiZulu
UMasipala wase-Durban waphawula uhlelo lokuthuthukisa umphakathi ngokuhlanganyela nabakhulekeli.,1,isiZulu
Isikhungo senkolo wahlela umsebenzi womoya kuvangeli olutsha njengokwesimemezelo sabefundisi.,1,isiZulu
Icala elibhalwe ngo-2024 uThandi lwavunywa inqubomgomo yomphakathi ngo-2024 kusukela ngoJanuwari.,1,isiZulu
"Beka umshini phakathi uma ukwazi , bese ungabeki isindiso kumathayela .",0,isiZulu
LoMthethosivivinyo ukhishwe eGazethini kahulumeni ukuze umphakathi uphakamise imibono yabo .,0,isiZulu
Uhlelo lwezokuxhumana kuthuthukise izindlela ezintsha zokuqeqesha ngokuhlonishwa kwemigomo.,1,isiZulu
Gideon Morris .,0,isiZulu
Uhlelo lwezemvelo wathengisela ihhashi kanye ne-ithebula esikoleni saseMthatha ngokuhambisana nezindinganiso ngaphakathi kwekilasi.,1,isiZulu
Umfundi uvumele uhlelo lwesikole olusha ezingeni eliphakeme.,1,isiZulu
kuphele ithemba kubahlengikazi,0,isiZulu
"Ngale kwalokho okushiwo yisigatshana 1 nangokuhambisana nokushiwo kusigatshana 5 , uMkhandlu unamandla okuqalisa futhi uphothule isinyathelo zokuqondisa izigwegwe ngokusho kwemithethonkambiso eyenziwe ngaphansi kwemithetho esisuliwe , kunoma imuphi umuntu okusolwa ukuthi ngapphambi nje komhlangano wokuqala woMkhandlu ngemuva kokuqala ukusebenza kwalomthetho wenze isenzo esingathathwa njengesingafanele nesiphoxayo ngokusho kwemithetho esisuliwe noma imithethonkambiso eyenziwe ngaphansi kwalleyo mithetho .",0,isiZulu
Inqubomgomo entsha lwabonisa amarekhodi aphathelene nezicelo ngo-2023 kusukela ngoJanuwari.,1,isiZulu
Yekela umuthi emzimbeni usuku olup-helele ( 24 hrs ) bese uyawugeza emva kwaleso sikhathi .,0,isiZulu
Abekho kubantu noma ezinhlanganweni ezithintiwe eziphikisane noMthetho-sivivinywa .,0,isiZulu
IKhomishane inxusa uGeneral Lothar Neethling kanye noMnu Vally ukuba baphathe ukuhlolwa .,0,isiZulu
Umthandazo wabafundi wathandazela kuvangeli olutsha phambi kwesonto.,1,isiZulu
"Uma impahla ethathwe ngaphansi kwaloMthetho beyingeyokwabelwa ifa noma isinxephezelo kumele sikhokhwe kumuntu okungaziwa ikheli lakhe noma u-MEC uyehluleka ukuthola ukuthi kumele asikhokhe kubani isinxephezelo , u-MEC angayifaka kuMphathi oMkhulu weNkantolo okunguyena onendawo yomthetho imali yesinxephezelo ngemuva kwaloko u-MEC akaseyukufanela ukuthi akhokhe leyomali efakwe kuMphathi .",0,isiZulu
"Noma yiliphi ilungu labasebenzi akufanele , ngaphandle kokuthola imvume ebhaliwe kwisiKhulu esiPhezulu , lenze noma yimuphi omunye umsebenzi oholelayo ngaphandle kokuqashwa kwakhe yiNkampani .",0,isiZulu
Abafundi abaningi wakhipha indlela yokusebenza entsha ngaphandle kwezinkinga.,1,isiZulu
Isisebenzi wenze umsebenzi wephrojekthi ngaphandle kwezinkinga.,1,isiZulu
"Incwadi kumele ibe wubufakazi bokuthi ukufanele ukubhalisela noma ukubamba iqhaza kuhlelo , kanti futhi kumele kukhombise ukuthi i-entity , inhlangano noma umndeni uzobhekana nawe ngesikhathi uhlezi eNingizimu Afrika .",0,isiZulu
"Ngokuhambisa Nesu le-HRD nezimiso ze-RDP , ukuthuthukiswa kwezindaba zabasebenzi ze-IKS kuzakwenziwa ukuthi kuxhaswe ngokusebenzisa izinqubo ezihanjiswa ngabantu kanye namasu asetshenziswe kumazinga endawo , esifunda kanye nakazwelonke useebnzisa uphinda wakha ingqalasizinda ekhona .",0,isiZulu
Uphenyo lwesayensi kuxhumanise amathuba okuhlola izindlela ezintsha ngokwemigomo esemthethweni.,1,isiZulu
Mina angikatholi lutho .,0,isiZulu
Umbiko wango uSipho luchaze inqubomgomo yomphakathi amaviki amabili emhlanganweni kaMasipala.,1,isiZulu
Amandla okulalela udaba olwedlulisiwe asezithebeni zeNkantolo ePhakeme kanti izigwebo zobugebengu zibuyekezwe ngendlela efanayo nezinkantolo zomantshi .,0,isiZulu
Umfundisi wahlela umsebenzi womoya ngemfundiso kaThixo njengoba bekubhalwe encwadini.,1,isiZulu
Uphenyo lwakamuva uvumele umsebenzi wephrojekthi ngaphandle kwezinkinga.,1,isiZulu
Uthisha wakhipha inkulumo mayelana necebo ezingeni eliphakeme.,1,isiZulu
senzo : [ Emyeka. ],0,isiZulu
